,day,depot,list_plants,list_pickups,list_dropoffs,total_jobs,total_distance,routing_sequence,worst_edge_pickup,worst_edge_distance,worst_edge_dropoff,edges,distance_uptodate
5575,16848,Neuss,['Neuss'],"['10069_9000283890', '10230_9000282737', '10435_9000267002', '10439_9000278512', '10441_9000208708', '10578_9000270367', '10749_9000289766', '11060_9000291069', '11152_9000296130', '11513_9000274497', '19073_9000265025']","['9077_9000300120', '9245_9000299287', '9288_9000299439', '9577_9000299271', '10232_9000299580', '10439_9000300709', '10858_9000299583', '11192_9000299277', '19058_9000299581', '19109_9000298383', '29010_9000299577']",0,0,[],,,0,0,True
5576,16849,Neuss,['Neuss'],"['9602_9000276383', '10065_9000282727', '10289_9000285887', '10420_9000262786', '11177_9000244276', '11178_9000292684', '11561_9000281544', '19110_9000288881', '19178_9000281453', '19188_9000251000', '19218_9000291974', '19260_9000282386', '19295_9000229731', '20045_9000274291', '50017_9000251709']","['9079_9000301545', '10036_9000300697', '10146_9000300331', '10400_9000299377', '10435_9000299663', '10477_9000301136', '10578_9000299893', '19296_9000299725']",0,0,[],,,0,0,True
5577,16850,Neuss,['Neuss'],"['9111_9000298236', '9339_9000277694', '10228_9000294119', '10234_9000272471', '10327_9000264055', '10492_9000280528', '10885_9000279330', '19154_9000284834', '19217_9000286245', '20217_9000287185', '29224_9000287888']","['9339_9000301048', '9550_9000301025', '9602_9000301200', '10327_9000300891', '10854_9000302072', '10949_9000302156', '11000_9000302479', '11561_9000302536', '19087_9000302460', '19169_9000301920', '19258_9000302828']",0,0,[],,,0,0,True
5578,16851,Neuss,['Neuss'],"['11544_9000273435', '19172_9000288479', '19176_9000292978', '19234_9000295276', '29095_9000276678', '50089_9000269259']","['9328_9000304022', '9546_9000300808', '9581_9000303716', '10234_9000303615', '10440_9000303724', '11165_9000302147', '11177_9000303105', '11178_9000303831', '11544_9000303402']",0,0,[],,,0,0,True
5579,16852,Neuss,['Neuss'],"['9058_9000239405', '9115_9000283126', '10088_9000281767', '10573_9000281398', '10922_9000296503', '11063_9000272085', '19203_9000278540', '19212_9000294953', '19213_9000296501', '19261_9000282459', '19311_9000295877', '20353_9000225002']","['9058_9000304446', '10283_9000302095', '10436_9000299451', '10441_9000303824', '11513_9000305328', '19164_9000299584', '19172_9000303206', '19178_9000301898', '19188_9000300188', '19217_9000303649', '19284_9000302133', '19291_9000304247', '29095_9000305003']",0,0,[],,,0,0,True
5580,16853,Neuss,['Neuss'],"['9077_9000300120', '9083_9000290528', '9119_9000248840', '9567_9000282988', '9603_9000279403', '9610_9000289751', '9616_9000283507', '10266_9000286280', '10434_9000291832', '10826_9000284301', '10872_9000293940']","['9579_9000305523', '9587_9000304220', '10228_9000306041', '10230_9000305545', '10922_9000304759', '11060_9000305554', '19110_9000298466', '19228_9000305326', '19229_9000305061', '19259_9000304496', '20217_9000304516']",0,0,[],,,0,0,True
5581,16854,Neuss,['Neuss'],"['9098_9000282392', '9227_9000253964', '9546_9000282887', '9548_9000299486', '10438_9000233821', '10843_9000288171', '10883_9000289976', '19109_9000298383', '19198_9000296081']","['9098_9000305830', '9119_9000305845', '9298_9000305374', '10069_9000304956', '10843_9000306781', '19100_9000306148', '19154_9000304705', '19176_9000302296', '19261_9000300360']",0,0,[],,,0,0,True
5582,16855,Neuss,['Neuss'],"['9045_9000285233', '10095_9000291122', '10232_9000299580', '10592_9000297264', '19068_9000284065', '19085_9000296004']","['9616_9000307118', '10266_9000308069', '10434_9000307211', '10573_9000308250', '19198_9000306008', '19311_9000308062', '29224_9000308007']",0,0,[],,,0,0,True
5583,16856,Neuss,['Neuss'],"['9342_9000256746', '9574_9000286591', '10485_9000271474', '10523_9000232197']","['10094_9000309172', '10095_9000306670', '10307_9000307110', '10712_9000307748', '10722_9000307732', '10826_9000309119', '11063_9000306876', '11152_9000307672', '19218_9000307333']",0,0,[],,,0,0,True
5584,16857,Neuss,['Neuss'],"['9245_9000299287', '9329_9000291686', '9588_9000296985', '9593_9000261844', '10036_9000300697', '10306_9000269174', '10367_9000294621', '10539_9000294118', '10588_9000282851', '10854_9000302072', '10874_9000295189', '10875_9000278290', '11087_9000286820', '11149_9000280976', '11165_9000302147', '11173_9000296156', '19176_9000302296']","['9032_9000309113', '9077_9000309139', '9567_9000309710', '9574_9000308918', '9615_9000308810', '10154_9000305658', '10485_9000306315', '10824_9000308283', '10883_9000309071', '10927_9000308934', '10951_9000306796', '19295_9000310176', '9340_9000309501', '20363_9000308835']",0,0,[],,,0,0,True
5585,16858,Neuss,['Neuss'],"['9550_9000301025', '10435_9000299663', '10440_9000303724', '10575_9000298186', '10747_9000298393', '10909_9000288754', '11306_9000281936', '19230_9000292979', '19274_9000297831', '20194_9000162318', '29016_9000299429']","['9332_9000310736', '9588_9000311384', '9593_9000311345', '9603_9000310463', '10036_9000311312', '10088_9000308944', '10289_9000311400', '10435_9000312308', '10539_9000310075', '10980_9000312170', '11087_9000311776', '11149_9000309074', '11203_9000311306', '19083_9000311832', '19176_9000311195']",0,0,[],,,0,0,True
5586,16859,Neuss,['Neuss'],"['9604_9000290894', '10107_9000273445', '10146_9000300331', '10439_9000300709', '10513_9000295005', '10798_9000287187', '10858_9000299583', '10999_9000296516', '11000_9000302479', '11049_9000287622', '19164_9000299584', '19217_9000303649', '19235_9000290102', '29095_9000305003']","['9343_9000312367', '10367_9000312504', '10440_9000311519', '10643_9000312342', '10868_9000312272', '11306_9000312478', '19164_9000312333', '19212_9000313127', '19230_9000312121', '29501_9000312382']",0,0,[],,,0,0,True
5587,16860,Neuss,['Neuss'],"['9098_9000305830', '9546_9000300808', '10317_9000296237', '10441_9000303824', '10949_9000302156', '11060_9000305554', '19187_9000292982', '20566_9000266204']","['10575_9000312693', '10798_9000312532', '10858_9000313207', '10948_9000313223', '10999_9000312961', '11049_9000313214', '19313_9000311205', '20353_9000313762', '29016_9000306923', '50017_9000312032', '50089_9000313104']",0,0,[],,,0,0,True
5588,16861,Neuss,['Neuss'],"['9030_9000287038', '10357_9000296506', '29035_9000258647', '29129_9000257862']","['9030_9000314459', '10317_9000309654', '10513_9000313280', '10854_9000314393', '11000_9000312886', '19109_9000314145', '19162_9000314335', '19187_9000314048', '19235_9000315100', '19272_9000314264']",0,0,[],,,0,0,True
5589,16862,Neuss,['Neuss'],"['9559_9000286046', '9583_9000288062', '9587_9000304220', '10426_9000295193', '11126_9000280648', '11159_9000284896', '19297_9000296726', '20217_9000304516', '29124_9000283994']","['9115_9000302844', '9166_9000314330', '10377_9000315275', '10492_9000314913', '11041_9000312160', '11060_9000314333', '11159_9000315316', '19217_9000314400', '20045_9000315319', '20566_9000310484', '10420_9000314369']",0,0,[],,,0,0,True
5590,16863,Neuss,['Neuss'],"['9339_9000301048', '9579_9000305523', '10205_9000296153', '10289_9000311400', '10578_9000299893', '10666_9000296172', '10712_9000307748', '10843_9000306781', '11044_9000298558', '11148_9000267160', '11164_9000286956', '19229_9000305061']","['9345_9000315880', '9546_9000316293', '9559_9000315118', '9579_9000316738', '9583_9000316296', '10289_9000316841', '10426_9000316303', '10843_9000316197', '11009_9000316765', '19203_9000313300', '29095_9000317014']",0,0,[],,,0,0,True
5591,16864,Neuss,['Neuss'],"['9616_9000307118', '10095_9000306670', '10230_9000305545', '10434_9000307211', '10436_9000299451', '10922_9000304759', '11513_9000305328', '19129_9000298566', '9340_9000309501']","['9098_9000316070', '9339_9000316147', '9587_9000317800', '10666_9000316385', '10747_9000316760', '10872_9000316814', '19054_9000316758', '19229_9000316931', '10906_9000317284']",0,0,[],,,0,0,True
5592,16865,Neuss,['Neuss'],"['9079_9000301545', '9375_9000290164', '9586_9000298555', '9615_9000308810', '10094_9000309172', '10228_9000306041', '10283_9000302095', '10336_9000299374', '11152_9000307672', '11482_9000281147', '19178_9000301898', '19258_9000302828', '19261_9000300360', '19296_9000299725', '19321_9000286141']","['10228_9000318458', '10357_9000318293', '10436_9000316992', '10712_9000318192', '10949_9000318230', '11044_9000318176', '11164_9000318242', '19129_9000317032']",0,0,[],,,0,0,True
5593,16866,Neuss,['Neuss'],"['9119_9000305845', '9298_9000305374', '9570_9000296983', '9602_9000301200', '10090_9000292511', '10287_9000294516', '10307_9000307110', '10948_9000313223', '19188_9000300188']","['9079_9000319090', '9604_9000319158', '9605_9000318173', '9616_9000318177', '10095_9000319095', '10205_9000318911', '10230_9000319061', '10336_9000319134', '10434_9000319216', '10439_9000317308', '10484_9000319221', '11513_9000318974', '19178_9000319298', '19202_9000318205', '19321_9000317968']",0,0,[],,,0,0,True
5594,16867,Neuss,['Neuss'],"['9597_9000281006', '10070_9000283976', '10088_9000308944', '10327_9000300891', '10872_9000316814', '10883_9000309071', '11049_9000313214', '11161_9000279952', '19222_9000278327', '19273_9000287029', '29065_9000278370']","['9119_9000315922', '9227_9000319907', '9340_9000319887', '9342_9000319940', '10077_9000320258', '10088_9000320049', '10170_9000320237', '10287_9000319383', '10288_9000320118', '10307_9000319033', '10688_9000320117', '10749_9000319889', '10922_9000320201', '11126_9000320254', '11381_9000320020', '19188_9000320027', '19261_9000318881', '19273_9000320932', '29024_9000319697']",0,0,[],,,0,0,True
5595,16868,Neuss,['Neuss'],"['9077_9000309139', '9343_9000312367', '9583_9000316296', '10154_9000305658', '10367_9000312504', '10491_9000291651', '10510_9000299554', '10724_9000286635', '11000_9000312886', '11032_9000278507', '11192_9000299277', '19218_9000307333', '19284_9000302133', '29121_9000265857']","['9245_9000321215', '9561_9000320451', '9569_9000319524', '9586_9000321187', '9597_9000319794', '9602_9000320845', '10065_9000321028', '10070_9000320957', '10283_9000320771', '10367_9000321237', '11049_9000320900', '11468_9000320783', '11482_9000319308', '19036_9000321916', '19213_9000321098', '19218_9000321981', '19284_9000322020']",0,0,[],,,0,0,True
5596,16869,Neuss,['Neuss'],"['9075_9000273650', '9337_9000286822', '9339_9000316147', '9574_9000308918', '10400_9000299377', '10485_9000306315', '10840_9000245647', '10966_9000298205', '11306_9000312478', '19187_9000314048', '20273_9000277518']","['10107_9000322963', '10579_9000322033', '11148_9000322244', '11161_9000322278', '19180_9000322669', '19237_9000322894', '29124_9000322175']",0,0,[],,,0,0,True
5597,16870,Neuss,['Neuss'],"['9058_9000304446', '9546_9000316293', '10377_9000315275', '10437_9000213669', '10539_9000310075', '10868_9000312272', '10871_9000292152', '10927_9000308934', '10980_9000312170', '11009_9000316765', '19259_9000304496']","['9339_9000323232', '10491_9000323003', '10840_9000323206', '10868_9000323201', '11173_9000323069', '11306_9000320800', '19175_9000323216']",0,0,[],,,0,0,True
5598,16871,Neuss,['Neuss'],"['11203_9000311306', '19164_9000312333']","['9075_9000310872', '9583_9000324712', '10094_61002', '10437_9000324142', '10543_9000323936', '10640_9000324444', '19163_9000324049', '19260_9000324227']",0,0,[],,,0,0,True
5599,16872,Neuss,['Neuss'],"['9032_9000309113', '9288_9000299439', '10094_61002', '10266_9000308069', '10426_9000316303', '10440_9000311519', '11087_9000311776', '11111_9000296408', '11178_9000303831', '11560_9000299496', '19054_9000316758', '19100_9000306148', '19176_9000311195', '19228_9000305326', '19233_9000265671', '19305_9000230861']","['9288_9000324738', '9329_9000324124', '9546_9000325034', '9570_9000324736', '9574_9000325049', '10377_9000323004', '10400_9000324874', '10485_9000323125', '10539_9000325651', '10578_9000323107', '10883_9000323981', '11203_9000322796', '19068_9000321296', '19164_9000324115', '19190_9000323272', '19296_9000324250', '29035_9000325096', '50014_9000324848']",0,0,[],,,0,0,True
5600,16873,Neuss,['Neuss'],"['9561_9000320451', '10289_9000316841', '10436_9000316992', '10689_9000284000', '10999_9000312961', '11513_9000318974', '19083_9000311832', '19162_9000314335', '19283_9000166656']","['9043_9000325529', '9343_9000325770', '10090_9000324494', '10266_9000325016', '10278_9000325624', '10327_9000325683', '10438_9000326277', '10440_9000325643', '10871_9000325626', '10872_9000325591', '11087_9000325340', '11111_9000325550', '11331_9000325668', '19054_9000325644', '19162_9000325620', '19176_9000325746', '19179_9000325135', '20217_9000324794']",0,0,[],,,0,0,True
5601,16874,Neuss,['Neuss'],"['9345_9000315880', '9559_9000315118', '9560_9000259593', '9579_9000316738', '10283_9000320771', '10492_9000314913', '10573_9000308250', '10575_9000312693', '10712_9000318192', '10858_9000313207', '19055_9000297912', '19230_9000312121', '20607_9000264899', '19012_9000285796']","['9058_9000325954', '9345_9000324925', '10289_9000325773', '10364_9000326843', '10948_9000325419', '11513_9000326762', '19055_9000327248', '19100_9000325938', '19283_9000320802']",0,0,[],,,0,0,True
5602,16875,Neuss,['Neuss'],"['9333_9000291697', '9340_9000319887', '9581_9000303716', '10065_9000321028', '10367_9000321237', '10747_9000316760', '19106_9000299574', '19154_9000304705', '19188_9000320027', '19213_9000321098', '29100_9000247520']","['9032_9000327111', '9045_9000327137', '9559_9000327419', '9560_9000327845', '9579_9000325600', '10426_9000327887', '10573_9000327736', '10873_9000328065', '10966_9000325623', '10999_9000325986', '19083_9000327561', '19106_9000327848', '19274_9000327674', '20607_9000327384']",0,0,[],,,0,0,True
5603,16876,Neuss,['Neuss'],"['9030_9000314459', '10068_9000292994', '10434_9000319216', '10513_9000313280', '10813_9000284522', '11164_9000318242', '11561_9000302536', '19296_9000324250']","['9111_9000322888', '9241_9000328595', '10154_9000323891', '10367_9000329261', '10510_9000328512', '10575_9000327804', '10724_9000328508', '11000_9000326128', '11032_9000328575', '19160_9000328088', '19188_9000327411', '19221_9000327416', '29100_9000328641']",0,0,[],,,0,0,True
5604,16877,Neuss,['Neuss'],"['9098_9000316070', '9115_9000302844', '9586_9000321187', '10439_9000317308', '10491_9000323003', '10643_9000312342', '10749_9000319889', '10824_9000308283', '10872_9000325591', '11177_9000303105', '19087_9000302460', '20210_9000289756', '29016_9000306923']","['9340_9000329043', '9375_9000328240', '9581_9000320831', '9586_9000329289', '9610_9000326402', '10068_9000328709', '10436_9000328262', '10439_9000328897', '10481_9000328253', '10492_9000328266', '10523_9000320936', '10747_9000328668', '10858_9000328222', '11192_9000328991', '11560_9000329023', '11561_9000328406', '19085_9000329385', '19154_9000325996', '19222_9000328563', '19234_9000329389', '19296_9000329516', '20273_9000327501', '22000_9000322735']",0,0,[],,,0,0,True
5605,16878,Neuss,['Neuss'],"['9602_9000320845', '10437_9000324142', '10951_9000306796', '19036_9000321916', '19042_9000287178', '19168_9000225854', '19321_9000317968', '20556_9000248973', '50111_9000295956']","['9030_9000330415', '9077_9000329546', '9115_9000329109', '9121_9000330422', '10434_9000329293', '10491_9000327647', '10643_9000329219', '10813_9000328832', '11164_9000329753', '50117_9000329376']",0,0,[],,,0,0,True
5606,16879,Neuss,['Neuss'],"['9342_9000319940', '10036_9000311312', '10722_9000307732', '10883_9000323981', '10922_9000320201', '19164_9000324115', '19178_9000319298', '20219_9000292713']","['9098_9000331398', '9561_9000331992', '10441_9000331367', '10874_9000332152', '10951_9000328882', '11157_9000330115', '11177_9000330156', '11178_9000328103', '19036_9000331067', '29016_9000330348']",0,0,[],,,0,0,True
5607,16880,Neuss,['Neuss'],"['9328_9000304022', '9329_9000324124', '9332_9000310736', '9561_9000331992', '10357_9000318293', '10369_9000288655', '10539_9000325651', '10688_9000320117', '10873_9000328065', '10949_9000318230', '11468_9000320783', '19100_9000325938', '19162_9000325620', '29105_9000293982']","['9298_9000331375', '9548_9000332376', '10539_9000330764', '10592_9000331314', '10688_9000332038', '10689_9000330127', '10824_9000330340', '19230_9000327481', '19282_9000331218']",0,0,[],,,0,0,True
